new,host,a,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,aaaa,txt,mx,caa
[x],dyngate-ca119-153.motorola.com,144.189.96.153,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-160.motorola.com,144.189.96.160,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-161.motorola.com,144.189.96.161,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-162.motorola.com,144.189.96.162,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-170.motorola.com,144.189.96.170,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-171.motorola.com,144.189.96.171,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-173.motorola.com,144.189.96.173,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-174.motorola.com,144.189.96.174,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-180.motorola.com,144.189.96.180,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-181.motorola.com,144.189.96.181,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-182.motorola.com,144.189.96.182,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-190.motorola.com,144.189.96.190,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-191.motorola.com,144.189.96.191,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-192.motorola.com,144.189.96.192,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-193.motorola.com,144.189.96.193,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-2.motorola.com,144.189.96.2,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-20.motorola.com,144.189.96.20,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-200.motorola.com,144.189.96.200,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-201.motorola.com,144.189.96.201,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-203.motorola.com,144.189.96.203,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-21.motorola.com,144.189.96.21,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-210.motorola.com,144.189.96.210,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-211.motorola.com,144.189.96.211,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-214.motorola.com,144.189.96.214,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-22.motorola.com,144.189.96.22,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-220.motorola.com,144.189.96.220,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-222.motorola.com,144.189.96.222,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-223.motorola.com,144.189.96.223,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-224.motorola.com,144.189.96.224,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-232.motorola.com,144.189.96.232,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-234.motorola.com,144.189.96.234,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-24.motorola.com,144.189.96.24,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-240.motorola.com,144.189.96.240,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-242.motorola.com,144.189.96.242,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-243.motorola.com,144.189.96.243,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-244.motorola.com,144.189.96.244,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-250.motorola.com,144.189.96.250,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-252.motorola.com,144.189.96.252,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-253.motorola.com,144.189.96.253,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-3.motorola.com,144.189.96.3,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-30.motorola.com,144.189.96.30,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-31.motorola.com,144.189.96.31,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-32.motorola.com,,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-34.motorola.com,144.189.96.34,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-40.motorola.com,144.189.96.40,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-41.motorola.com,144.189.96.41,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-42.motorola.com,144.189.96.42,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-43.motorola.com,144.189.96.43,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-44.motorola.com,144.189.96.44,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-50.motorola.com,144.189.96.50,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-51.motorola.com,144.189.96.51,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-52.motorola.com,144.189.96.52,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-53.motorola.com,144.189.96.53,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-54.motorola.com,144.189.96.54,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-60.motorola.com,144.189.96.60,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-61.motorola.com,144.189.96.61,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-62.motorola.com,144.189.96.62,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-64.motorola.com,144.189.96.64,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-70.motorola.com,144.189.96.70,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-71.motorola.com,144.189.96.71,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-72.motorola.com,144.189.96.72,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-73.motorola.com,144.189.96.73,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-74.motorola.com,144.189.96.74,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-80.motorola.com,144.189.96.80,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-81.motorola.com,144.189.96.81,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-82.motorola.com,144.189.96.82,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-83.motorola.com,144.189.96.83,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-90.motorola.com,144.189.96.90,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-ca119-93.motorola.com,144.189.96.93,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-1.motorola.com,129.188.96.1,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-10.motorola.com,129.188.96.10,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-100.motorola.com,129.188.96.100,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-101.motorola.com,129.188.96.101,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-102.motorola.com,129.188.96.102,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-103.motorola.com,129.188.96.103,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-104.motorola.com,129.188.96.104,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-11.motorola.com,129.188.96.11,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-110.motorola.com,129.188.96.110,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-111.motorola.com,129.188.96.111,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-112.motorola.com,129.188.96.112,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-113.motorola.com,129.188.96.113,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-114.motorola.com,129.188.96.114,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-12.motorola.com,129.188.96.12,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-120.motorola.com,129.188.96.120,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-121.motorola.com,129.188.96.121,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-122.motorola.com,129.188.96.122,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-123.motorola.com,129.188.96.123,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-124.motorola.com,129.188.96.124,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-130.motorola.com,129.188.96.130,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-131.motorola.com,129.188.96.131,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-132.motorola.com,129.188.96.132,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-133.motorola.com,129.188.96.133,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-134.motorola.com,129.188.96.134,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-14.motorola.com,129.188.96.14,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-140.motorola.com,129.188.96.140,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-141.motorola.com,129.188.96.141,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-142.motorola.com,129.188.96.142,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-143.motorola.com,129.188.96.143,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-144.motorola.com,129.188.96.144,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-150.motorola.com,129.188.96.150,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-151.motorola.com,129.188.96.151,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-152.motorola.com,129.188.96.152,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-153.motorola.com,129.188.96.153,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-154.motorola.com,129.188.96.154,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-160.motorola.com,129.188.96.160,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-161.motorola.com,129.188.96.161,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-163.motorola.com,129.188.96.163,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-164.motorola.com,129.188.96.164,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-168.motorola.com,129.188.96.168,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-170.motorola.com,129.188.96.170,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-180.motorola.com,129.188.96.180,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-182.motorola.com,129.188.96.182,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-183.motorola.com,129.188.96.183,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-190.motorola.com,129.188.96.190,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-191.motorola.com,129.188.96.191,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-192.motorola.com,129.188.96.192,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-193.motorola.com,129.188.96.193,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-2.motorola.com,129.188.96.2,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-200.motorola.com,129.188.96.200,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-201.motorola.com,129.188.96.201,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-202.motorola.com,129.188.96.202,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-203.motorola.com,129.188.96.203,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-204.motorola.com,129.188.96.204,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-206.motorola.com,129.188.96.206,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-21.motorola.com,129.188.96.21,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-210.motorola.com,129.188.96.210,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-211.motorola.com,129.188.96.211,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-212.motorola.com,129.188.96.212,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-214.motorola.com,129.188.96.214,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-22.motorola.com,129.188.96.22,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-220.motorola.com,129.188.96.220,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-222.motorola.com,129.188.96.222,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-223.motorola.com,129.188.96.223,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-224.motorola.com,129.188.96.224,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-228.motorola.com,129.188.96.228,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-23.motorola.com,129.188.96.23,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-230.motorola.com,129.188.96.230,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-231.motorola.com,129.188.96.231,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-232.motorola.com,129.188.96.232,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-233.motorola.com,129.188.96.233,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-234.motorola.com,129.188.96.234,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-24.motorola.com,129.188.96.24,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-240.motorola.com,129.188.96.240,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-242.motorola.com,129.188.96.242,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-243.motorola.com,129.188.96.243,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-244.motorola.com,129.188.96.244,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-250.motorola.com,129.188.96.250,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-253.motorola.com,129.188.96.253,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-254.motorola.com,129.188.96.254,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-3.motorola.com,129.188.96.3,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-31.motorola.com,129.188.96.31,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-32.motorola.com,129.188.96.32,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-33.motorola.com,129.188.96.33,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-34.motorola.com,129.188.96.34,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-36.motorola.com,129.188.96.36,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-4.motorola.com,129.188.96.4,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-40.motorola.com,129.188.96.40,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-41.motorola.com,129.188.96.41,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-43.motorola.com,129.188.96.43,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-44.motorola.com,129.188.96.44,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-50.motorola.com,129.188.96.50,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-54.motorola.com,129.188.96.54,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-60.motorola.com,129.188.96.60,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-61.motorola.com,,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-62.motorola.com,129.188.96.62,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-63.motorola.com,129.188.96.63,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-64.motorola.com,129.188.96.64,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-70.motorola.com,129.188.96.70,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-71.motorola.com,129.188.96.71,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-73.motorola.com,129.188.96.73,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-74.motorola.com,129.188.96.74,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-81.motorola.com,129.188.96.81,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-82.motorola.com,129.188.96.82,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-83.motorola.com,129.188.96.83,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-89.motorola.com,129.188.96.89,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-93.motorola.com,129.188.96.93,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il06-98.motorola.com,129.188.96.98,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-1.motorola.com,136.182.96.1,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-10.motorola.com,136.182.96.10,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-100.motorola.com,136.182.96.100,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-101.motorola.com,136.182.96.101,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-102.motorola.com,136.182.96.102,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-103.motorola.com,136.182.96.103,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-11.motorola.com,136.182.96.11,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-110.motorola.com,136.182.96.110,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-111.motorola.com,136.182.96.111,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-112.motorola.com,136.182.96.112,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-113.motorola.com,136.182.96.113,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-114.motorola.com,136.182.96.114,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-12.motorola.com,136.182.96.12,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-121.motorola.com,136.182.96.121,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-122.motorola.com,136.182.96.122,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-123.motorola.com,136.182.96.123,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-124.motorola.com,136.182.96.124,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-13.motorola.com,136.182.96.13,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-130.motorola.com,136.182.96.130,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-132.motorola.com,136.182.96.132,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-133.motorola.com,136.182.96.133,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-134.motorola.com,136.182.96.134,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-14.motorola.com,136.182.96.14,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-140.motorola.com,136.182.96.140,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-141.motorola.com,136.182.96.141,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-142.motorola.com,136.182.96.142,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-143.motorola.com,136.182.96.143,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-150.motorola.com,136.182.96.150,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-151.motorola.com,136.182.96.151,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-152.motorola.com,136.182.96.152,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-160.motorola.com,136.182.96.160,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-161.motorola.com,136.182.96.161,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
[x],dyngate-il27-162.motorola.com,136.182.96.162,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,
